ANNEE;INSEE;COMMUNE;SINISTRE
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68284";"ROPPENTZWILLER";"CHUTE D'AVION"
"2015";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2015";"68039";"BISEL";"CHUTE D'AVION"
"2015";"68353";"WAHLBACH";"CHUTE D'AVION"
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2015";"68287";"ROUFFACH";"CHUTE D'AVION"
"2015";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2015";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2015";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2015";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2015";"68235";"NIEDERHERGHEIM";"CHUTE D'AVION"
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2015";"68290";"RUSTENHART";"CHUTE D'AVION"
"2015";"68085";"ETEIMBES";"CHUTE D'AVION"
"2015";"68001";"ALGOLSHEIM";"CHUTE D'AVION"
"2015";"68033";"BETTENDORF";"CHUTE D'AVION"
"2015";"68344";"URBES";"CHUTE D'AVION"
"2015";"68204";"METZERAL";"CHUTE D'AVION"
"2015";"68260";"RAEDERSHEIM";"CHUTE D'AVION"
"2015";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2015";"68152";"ILLFURTH";"CHUTE D'AVION"
"2015";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2015";"68225";"MUNCHHOUSE";"CHUTE D'AVION"
"2015";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2015";"68307";"SEWEN";"CHUTE D'AVION"
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68089";"FELLERING";"CHUTE D'AVION"
"2015";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2015";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2015";"68204";"METZERAL";"CHUTE D'AVION"
"2015";"68229";"MURBACH";"CHUTE D'AVION"
"2015";"68330";"STRUETH";"CHUTE D'AVION"
"2015";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2015";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2015";"68037";"BILTZHEIM";"CHUTE D'AVION"
"2015";"68276";"RIMBACHZELL";"CHUTE D'AVION"
"2015";"68201";"MASEVAUX";"CHUTE D'AVION"
"2015";"68290";"RUSTENHART";"CHUTE D'AVION"
"2015";"68133";"HENFLINGEN";"CHUTE D'AVION"
"2015";"68347";"VIEUX-FERRETTE";"CHUTE D'AVION"
"2015";"68127";"HEIDWILLER";"CHUTE D'AVION"
"2015";"68200";"MANSPACH";"CHUTE D'AVION"
"2015";"68361";"WEGSCHEID";"CHUTE D'AVION"
"2015";"68319";"SPECHBACH-LE-BAS";"CHUTE D'AVION"
"2015";"68375";"WITTELSHEIM";"CHUTE D'AVION"
"2015";"68342";"UFFHOLTZ";"CHUTE D'AVION"
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68327";"STETTEN";"CHUTE D'AVION"
"2015";"68129";"HEIMSBRUNN";"CHUTE D'AVION"
"2015";"68007";"HARTMANNSWILLER";"CHUTE D'AVION"
"2015";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2015";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2015";"68060";"BURNHAUPT-LE-HAUT";"CHUTE D'AVION"
"2015";"68180";"LEIMBACH";"CHUTE D'AVION"
"2015";"68247";"ODEREN";"CHUTE D'AVION"
"2015";"68036";"BIESHEIM";"CHUTE D'AVION"
"2015";"68224";"MULHOUSE";"CHUTE D'AVION"
"2015";"68171";"KRUTH";"CHUTE D'AVION"
"2015";"68329";"STOSSWIHR";"CHUTE D'AVION"
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68139";"HIRTZBACH";"CHUTE D'AVION"
"2015";"68364";"WESTHALTEN";"CHUTE D'AVION"
"2015";"68040";"BITSCHWILLER-LES-THANN";"CHUTE D'AVION"
"2015";"68133";"HENFLINGEN";"CHUTE D'AVION"
"2015";"68300";"SAUSHEIM";"CHUTE D'AVION"
"2015";"68301";"SCHLIERBACH";"CHUTE D'AVION"
"2015";"68344";"URBES";"CHUTE D'AVION"
"2015";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2015";"68355";"WALDIGHOFEN";"CHUTE D'AVION"
"2015";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2015";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2015";"68247";"ODEREN";"CHUTE D'AVION"
"2015";"68045";"BOURBACH-LE-BAS";"CHUTE D'AVION"
"2015";"68330";"STRUETH";"CHUTE D'AVION"
"2015";"68040";"BITSCHWILLER-LES-THANN";"CHUTE D'AVION"
"2015";"68093";"HEIMERSDORF";"CHUTE D'AVION"
"2015";"68278";"RIXHEIM";"CHUTE D'AVION"
"2015";"68327";"URBES";"CHUTE D'AVION"
"2015";"68006";"AMMERZWILLER";"CHUTE D'AVION"
"2015";"68091";"GRUSSENHEIM";"CHUTE D'AVION"
"2015";"68101";"GALFINGUE";"CHUTE D'AVION"
"2015";"68311";"SONDERNACH";"CHUTE D'AVION"
"2015";"68112";"GUEBWILLER";"CHUTE D'AVION"
"2015";"68208";"MICHELBACH-LE-HAUT";"CHUTE D'AVION"
"2015";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2015";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2015";"68089";"FELLERING";"CHUTE D'AVION"
"2015";"68344";"URBES";"CHUTE D'AVION"
"2015";"68344";"URBES";"CHUTE D'AVION"
"2015";"68315";"SOULTZ-HAUT-RHIN";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68298";"SAINTE-MARIE-AUX-MINES";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2016";"68381";"WUENHEIM";"CHUTE D'AVION"
"2016";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2016";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2016";"68147";"HUNAWIHR";"CHUTE D'AVION"
"2016";"68108";"GRENTZINGEN";"CHUTE D'AVION"
"2016";"68289";"RUELISHEIM";"CHUTE D'AVION"
"2016";"68377";"WITTERSDORF";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2016";"68143";"HOLTZWIHR";"CHUTE D'AVION"
"2016";"68153";"ILLHAEUSERN";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68383";"ZELLENBERG";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68229";"MURBACH";"CHUTE D'AVION"
"2016";"68139";"HIRTZBACH";"CHUTE D'AVION"
"2016";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2016";"68192";"VALDIEU-LUTRAN";"CHUTE D'AVION"
"2016";"68355";"WILLER-SUR-THUR";"CHUTE D'AVION"
"2016";"68077";"EGLINGEN";"CHUTE D'AVION"
"2016";"68169";"KOESTLACH";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68101";"GALFINGUE";"CHUTE D'AVION"
"2016";"68136";"VOGELGRUN";"CHUTE D'AVION"
"2016";"68278";"RIXHEIM";"CHUTE D'AVION"
"2016";"68101";"GALFINGUE";"CHUTE D'AVION"
"2016";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2016";"68016";"BALGAU";"CHUTE D'AVION"
"2016";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2016";"68288";"RUEDERBACH";"CHUTE D'AVION"
"2016";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2016";"68024";"BELLEMAGNY";"CHUTE D'AVION"
"2016";"68129";"HEIMSBRUNN";"CHUTE D'AVION"
"2016";"68267";"REININGUE";"CHUTE D'AVION"
"2016";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2016";"68171";"KRUTH";"CHUTE D'AVION"
"2016";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2016";"68126";"HEGENHEIM";"CHUTE D'AVION"
"2016";"68130";"HEITEREN";"CHUTE D'AVION"
"2016";"68171";"KRUTH";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68247";"ODEREN";"CHUTE D'AVION"
"2016";"68120";"HAGENTHAL-LE-BAS";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68010";"ASPACH";"CHUTE D'AVION"
"2016";"68234";"NIEDERENTZEN";"CHUTE D'AVION"
"2016";"68208";"MICHELBACH-LE-HAUT";"CHUTE D'AVION"
"2016";"68229";"MURBACH";"CHUTE D'AVION"
"2016";"68033";"BETTENDORF";"CHUTE D'AVION"
"2016";"68133";"HENFLINGEN";"CHUTE D'AVION"
"2016";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2016";"68249";"ORBEY";"CHUTE D'AVION"
"2016";"68171";"KRUTH";"CHUTE D'AVION"
"2016";"68258";"PULVERSHEIM";"CHUTE D'AVION"
"2016";"68381";"WUENHEIM";"CHUTE D'AVION"
"2016";"68213";"MOLLAU";"CHUTE D'AVION"
"2016";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2016";"68301";"SCHLIERBACH";"CHUTE D'AVION"
"2016";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2016";"68225";"MUNCHHOUSE";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68344";"URBES";"CHUTE D'AVION"
"2016";"68384";"ZILLISHEIM";"CHUTE D'AVION"
"2016";"68358";"WASSERBOURG";"CHUTE D'AVION"
"2016";"68140";"HIRTZFELDEN";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68113";"GUEMAR";"CHUTE D'AVION"
"2016";"68281";"ROGGENHOUSE";"CHUTE D'AVION"
"2016";"68288";"RUEDERBACH";"CHUTE D'AVION"
"2016";"68130";"HEITEREN";"CHUTE D'AVION"
"2016";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68350";"VOEGTLINSHOFFEN";"CHUTE D'AVION"
"2016";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2016";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2016";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68279";"RODEREN";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68111";"GUEBERSCHWIHR";"CHUTE D'AVION"
"2016";"68014";"AUBURE";"CHUTE D'AVION"
"2016";"68141";"HOCHSTATT";"CHUTE D'AVION"
"2016";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2016";"68018";"BALSCHWILLER";"CHUTE D'AVION"
"2016";"68307";"SEWEN";"CHUTE D'AVION"
"2016";"68153";"ILLHAEUSERN";"CHUTE D'AVION"
"2016";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2016";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2016";"68381";"WUENHEIM";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2016";"68289";"RUELISHEIM";"CHUTE D'AVION"
"2016";"68287";"ROUFFACH";"CHUTE D'AVION"
"2016";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2016";"68045";"BOURBACH-LE-BAS";"CHUTE D'AVION"
"2016";"68161";"KATZENTHAL";"CHUTE D'AVION"
"2016";"68239";"OBERBRUCK";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68374";"WINTZENHEIM";"CHUTE D'AVION"
"2016";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68063";"CERNAY";"CHUTE D'AVION"
"2016";"68016";"BALGAU";"CHUTE D'AVION"
"2016";"68078";"ISSENHEIM";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68016";"BALGAU";"CHUTE D'AVION"
"2016";"68066";"COLMAR";"CHUTE D'AVION"
"2016";"68058";"BUHL";"CHUTE D'AVION"
"2016";"68221";"MUESPACH";"CHUTE D'AVION"
"2016";"68102";"GEISHOUSE";"CHUTE D'AVION"
"2016";"68208";"MICHELBACH-LE-HAUT";"CHUTE D'AVION"
"2016";"68259";"RAEDERSDORF";"CHUTE D'AVION"
"2016";"68040";"BITSCHWILLER-LES-THANN";"CHUTE D'AVION"
"2016";"68233";"NIEDERBRUCK";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68141";"MOERNACH";"CHUTE D'AVION"
"2016";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2016";"68171";"KRUTH";"CHUTE D'AVION"
"2016";"68333";"TAGSDORF";"CHUTE D'AVION"
"2016";"68335";"THANNENKIRCH";"CHUTE D'AVION"
"2016";"68306";"SEPPOIS-LE-HAUT";"CHUTE D'AVION"
"2016";"68306";"SEPPOIS-LE-HAUT";"CHUTE D'AVION"
"2016";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2016";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2016";"68202";"MERTZEN";"CHUTE D'AVION"
"2016";"68355";"WALDIGHOFEN";"CHUTE D'AVION"
"2016";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2016";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2016";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2016";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2016";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2016";"68319";"SPECHBACH-LE-BAS";"CHUTE D'AVION"
"2016";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2016";"68201";"MASEVAUX";"CHUTE D'AVION"
"2016";"68318";"SOULTZMATT";"CHUTE D'AVION"
"2016";"68336";"TRAUBACH-LE-BAS";"CHUTE D'AVION"
"2016";"68041";"BLODELSHEIM";"CHUTE D'AVION"
"2016";"68036";"BIESHEIM";"CHUTE D'AVION"
"2016";"68167";"KIRCHBERG";"CHUTE D'AVION"
"2016";"68091";"FESSENHEIM";"CHUTE D'AVION"
"2016";"68128";"HEIMERSDORF";"CHUTE D'AVION"
"2016";"68278";"RIXHEIM";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68108";"GRENTZINGEN";"CHUTE D'AVION"
"2016";"68293";"SAINT-COSME";"CHUTE D'AVION"
"2016";"68204";"METZERAL";"CHUTE D'AVION"
"2016";"68296";"SAINT-HIPPOLYTE";"CHUTE D'AVION"
"2016";"68249";"ORBEY";"CHUTE D'AVION"
"2016";"68171";"KRUTH";"CHUTE D'AVION"
"2016";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2016";"68355";"WALDIGHOFEN";"CHUTE D'AVION"
"2016";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2016";"68089";"FELLERING";"CHUTE D'AVION"
"2016";"68305";"SEPPOIS-LE-BAS";"CHUTE D'AVION"
"2016";"68016";"BALGAU";"CHUTE D'AVION"
"2016";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2016";"68045";"BOURBACH-LE-BAS";"CHUTE D'AVION"
"2016";"68141";"HOCHSTATT";"CHUTE D'AVION"
"2016";"68099";"FROENINGEN";"CHUTE D'AVION"
"2016";"68358";"WASSERBOURG";"CHUTE D'AVION"
"2016";"68181";"LEVONCOURT";"CHUTE D'AVION"
"2016";"68152";"ILLFURTH";"CHUTE D'AVION"
"2016";"68139";"HIRTZBACH";"CHUTE D'AVION"
"2016";"68004";"ALTKIRCH";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68249";"ORBEY";"CHUTE D'AVION"
"2016";"68249";"ORBEY";"CHUTE D'AVION"
"2016";"68381";"WUENHEIM";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2016";"68117";"GUNSBACH";"CHUTE D'AVION"
"2016";"68327";"STETTEN";"CHUTE D'AVION"
"2016";"68089";"FELLERING";"CHUTE D'AVION"
"2016";"68175";"LAPOUTROIE";"CHUTE D'AVION"
"2016";"68079";"ELBACH";"CHUTE D'AVION"
"2016";"68288";"RUEDERBACH";"CHUTE D'AVION"
"2016";"68100";"FULLEREN";"CHUTE D'AVION"
"2016";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2016";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2016";"68288";"RUEDERBACH";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68126";"HEGENHEIM";"CHUTE D'AVION"
"2016";"68016";"BALGAU";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68260";"RAEDERSHEIM";"CHUTE D'AVION"
"2016";"68210";"MITTLACH";"CHUTE D'AVION"
"2016";"68045";"BOURBACH-LE-BAS";"CHUTE D'AVION"
"2016";"68189";"LOGELHEIM";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68140";"HIRTZFELDEN";"CHUTE D'AVION"
"2016";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2016";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2016";"68330";"STRUETH";"CHUTE D'AVION"
"2016";"68306";"SEPPOIS-LE-HAUT";"CHUTE D'AVION"
"2016";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2016";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2016";"68071";"DIEFMATTEN";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68306";"SEPPOIS-LE-HAUT";"CHUTE D'AVION"
"2016";"68139";"HIRTZBACH";"CHUTE D'AVION"
"2016";"68008";"APPENWIHR";"CHUTE D'AVION"
"2016";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2016";"68045";"BOURBACH-LE-BAS";"CHUTE D'AVION"
"2016";"68208";"MICHELBACH-LE-HAUT";"CHUTE D'AVION"
"2016";"68243";"OBERLARG";"CHUTE D'AVION"
"2016";"68106";"GOLDBACH-ALTENBACH";"CHUTE D'AVION"
"2016";"68063";"CERNAY";"CHUTE D'AVION"
"2016";"68014";"AUBURE";"CHUTE D'AVION"
"2016";"68110";"GRUSSENHEIM";"CHUTE D'AVION"
"2016";"68126";"HEGENHEIM";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68039";"BISEL";"CHUTE D'AVION"
"2016";"68016";"BALGAU";"CHUTE D'AVION"
"2016";"68359";"WATTWILLER";"CHUTE D'AVION"
"2016";"68280";"RODERN";"CHUTE D'AVION"
"2016";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2016";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2016";"68333";"TAGSDORF";"CHUTE D'AVION"
"2016";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2016";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2016";"68120";"HAGENTHAL-LE-BAS";"CHUTE D'AVION"
"2016";"68224";"MULHOUSE";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2016";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2016";"68040";"BITSCHWILLER-LES-THANN";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2016";"68364";"WESTHALTEN";"CHUTE D'AVION"
"2016";"68004";"ALTKIRCH";"CHUTE D'AVION"
"2016";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2016";"68289";"RUELISHEIM";"CHUTE D'AVION"
"2016";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2016";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2016";"68204";"METZERAL";"CHUTE D'AVION"
"2016";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2016";"68113";"GUEMAR";"CHUTE D'AVION"
"2016";"68159";"JUNGHOLTZ";"CHUTE D'AVION"
"2016";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2016";"68193";"MONTREUX-JEUNE";"CHUTE D'AVION"
"2016";"68141";"HOCHSTATT";"CHUTE D'AVION"
"2016";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2016";"68101";"GALFINGUE";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68255";"PFAFFENHEIM";"CHUTE D'AVION"
"2017";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68228";"MUNWILLER";"CHUTE D'AVION"
"2017";"68322";"STEINBACH";"CHUTE D'AVION"
"2017";"68130";"HEITEREN";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68277";"RIQUEWIHR";"CHUTE D'AVION"
"2017";"68306";"SEPPOIS-LE-HAUT";"CHUTE D'AVION"
"2017";"68016";"BALGAU";"CHUTE D'AVION"
"2017";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2017";"68290";"RUSTENHART";"CHUTE D'AVION"
"2017";"68033";"BETTENDORF";"CHUTE D'AVION"
"2017";"68130";"HEITEREN";"CHUTE D'AVION"
"2017";"68344";"URBES";"CHUTE D'AVION"
"2017";"68134";"HERRLISHEIM-PRES-COLMAR";"CHUTE D'AVION"
"2017";"68060";"BURNHAUPT-LE-HAUT";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68063";"CERNAY";"CHUTE D'AVION"
"2017";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2017";"68381";"WUENHEIM";"CHUTE D'AVION"
"2017";"68214";"MONTREUX-JEUNE";"CHUTE D'AVION"
"2017";"68143";"HOLTZWIHR";"CHUTE D'AVION"
"2017";"68039";"BISEL";"CHUTE D'AVION"
"2017";"68079";"ELBACH";"CHUTE D'AVION"
"2017";"68212";"MOERNACH";"CHUTE D'AVION"
"2017";"68302";"SCHWEIGHOUSE-THANN";"CHUTE D'AVION"
"2017";"68126";"HEGENHEIM";"CHUTE D'AVION"
"2017";"68333";"TAGSDORF";"CHUTE D'AVION"
"2017";"68201";"MASEVAUX";"CHUTE D'AVION"
"2017";"68381";"WUENHEIM";"CHUTE D'AVION"
"2017";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2017";"68244";"OBERMORSCHWIHR";"CHUTE D'AVION"
"2017";"68129";"HEIMSBRUNN";"CHUTE D'AVION"
"2017";"68060";"BURNHAUPT-LE-HAUT";"CHUTE D'AVION"
"2017";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2017";"68060";"BURNHAUPT-LE-HAUT";"CHUTE D'AVION"
"2017";"68196";"MAGNY";"CHUTE D'AVION"
"2017";"68065";"CHAVANNES-SUR-L'ETANG";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68077";"EGLINGEN";"CHUTE D'AVION"
"2017";"68181";"LEVONCOURT";"CHUTE D'AVION"
"2017";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68240";"OBERDORF";"CHUTE D'AVION"
"2017";"68045";"BOURBACH-LE-BAS";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68311";"SONDERNACH";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68083";"ESCHBACH-AU-VAL";"CHUTE D'AVION"
"2017";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68210";"MITTLACH";"CHUTE D'AVION"
"2017";"68291";"RUMERSHEIM-LE-HAUT";"CHUTE D'AVION"
"2017";"68193";"LUTTENBACH-PRES-MUNSTER";"CHUTE D'AVION"
"2017";"68366";"WICKERSCHWIHR";"CHUTE D'AVION"
"2017";"68033";"BETTENDORF";"CHUTE D'AVION"
"2017";"68031";"BERNWILLER";"CHUTE D'AVION"
"2017";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2017";"68126";"HEGENHEIM";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68288";"RUEDERBACH";"CHUTE D'AVION"
"2017";"68318";"SOULTZMATT";"CHUTE D'AVION"
"2017";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2017";"68204";"METZERAL";"CHUTE D'AVION"
"2017";"68099";"FROENINGEN";"CHUTE D'AVION"
"2017";"68069";"DESSENHEIM";"CHUTE D'AVION"
"2017";"68204";"METZERAL";"CHUTE D'AVION"
"2017";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2017";"68381";"WUENHEIM";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68051";"BREITENBACH-HAUT-RHIN";"CHUTE D'AVION"
"2017";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2017";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68307";"SEWEN";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2017";"68334";"THANN";"CHUTE D'AVION"
"2017";"68344";"URBES";"CHUTE D'AVION"
"2017";"68384";"ZILLISHEIM";"CHUTE D'AVION"
"2017";"68333";"TAGSDORF";"CHUTE D'AVION"
"2017";"68106";"GOLDBACH-ALTENBACH";"CHUTE D'AVION"
